,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.2,"29km SSW of Tecopa, CA",644193249920,1454630474700,,https://earthquake.usgs.gov/earthquakes/eventpage/ci680610,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci680610&format=geojson,,,,,reviewed,0,74,ci,680610,",ci680610,",",ci,",",origin,phase-data,",0,,0.283,249.3,mc,earthquake,"M 2.2 - 29km SSW of Tecopa, CA",0,Point,"[-116.325, 35.598, 5.268]",0
0,2.7,Northern California,644185848210,1481967128440,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158646,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158646&format=geojson,,,,,reviewed,0,112,nc,158646,",nc158646,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",39,0.02342,0.05,33,md,earthquake,M 2.7 - Northern California,1,Point,"[-122.811, 38.8275, 1.933]",1
0,3.57,"2km S of Lucerne Valley, CA",644175559700,1454629084560,,https://earthquake.usgs.gov/earthquakes/eventpage/ci1059340,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci1059340&format=geojson,,,,,reviewed,0,196,ci,1059340,",usp00049zz,ci1059340,",",us,ci,",",origin,phase-data,",0,,0.097,53.9,ml,earthquake,"M 3.6 - 2km S of Lucerne Valley, CA",2,Point,"[-116.966, 34.43, 2.15]",2
0,2.12,Central California,644174332450,1481967114697,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1177199,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1177199&format=geojson,,,,,reviewed,0,69,nc,1177199,",nc1177199,",",nc,",",nearby-cities,origin,phase-data,",5,0.03423,0.03,113,md,earthquake,M 2.1 - Central California,3,Point,"[-120.3115, 36.2716667, 5.007]",3
0,2.45,"San Francisco Bay area, California",644172391120,1481967097231,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158635,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158635&format=geojson,,,,,reviewed,0,92,nc,158635,",nc158635,",",nc,",",nearby-cities,origin,phase-data,",11,0.02973,0.08,77,md,earthquake,"M 2.5 - San Francisco Bay area, California",4,Point,"[-121.9696667, 37.8691667, -0.376]",4
0,2.19,Northern California,644165943670,1481967073880,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158599,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158599&format=geojson,,,,,reviewed,0,74,nc,158599,",nc158599,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",25,0.06036,0.06,35,md,earthquake,M 2.2 - Northern California,5,Point,"[-122.871, 38.8363333, 1.195]",5
0,2.33,offshore Northern California,644160213270,1481967029168,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1177194,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1177194&format=geojson,,,,,reviewed,0,84,nc,1177194,",nc1177194,",",nc,",",nearby-cities,origin,phase-data,",9,0.1207,0.06,251,md,earthquake,M 2.3 - offshore Northern California,6,Point,"[-124.4085, 40.3673333, 20.04]",6
0,2.16,Northern California,644149220140,1481966996784,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1177192,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1177192&format=geojson,,,,,reviewed,0,72,nc,1177192,",nc1177192,",",nc,",",nearby-cities,origin,phase-data,",7,0.1243,0.06,177,md,earthquake,M 2.2 - Northern California,7,Point,"[-124.264, 40.3595, 32.06]",7
0,2.66,Central California,644144650150,1481966984730,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158589,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158589&format=geojson,,,,,reviewed,0,109,nc,158589,",nc158589,ci1059329,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",37,0.03063,0.06,75,md,earthquake,M 2.7 - Central California,8,Point,"[-118.5356667, 37.374, 7.203]",8
0,2.52,Central California,644140580340,1481966966560,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158587,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158587&format=geojson,,,,,reviewed,0,98,nc,158587,",nc158587,ci1059326,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",77,0.1126,0.22,99,md,earthquake,M 2.5 - Central California,9,Point,"[-120.6531667, 36.664, -0.673]",9
0,2.28,"San Francisco Bay area, California",644111501830,1481966927030,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158579,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158579&format=geojson,,,,,reviewed,0,80,nc,158579,",nc158579,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",42,0.02703,0.08,99,md,earthquake,"M 2.3 - San Francisco Bay area, California",10,Point,"[-121.7951667, 37.837, 13.948]",10
0,2.05,"8km ESE of Coto De Caza, CA",644111036690,1454629084130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci1059317,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci1059317&format=geojson,,,,,reviewed,0,65,ci,1059317,",ci1059317,",",ci,",",origin,phase-data,",0,,0.11,217.6,mc,quarry blast,"M 2.1 Quarry Blast - 8km ESE of Coto De Caza, CA",11,Point,"[-117.5, 33.58, -0.575]",11
0,2.59,Northern California,644100129270,1481966898431,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158574,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158574&format=geojson,,,,,reviewed,0,103,nc,158574,",nc158574,",",nc,",",nearby-cities,origin,phase-data,",21,0.1414,0.25,71,md,earthquake,M 2.6 - Northern California,12,Point,"[-123.252, 40.2335, 23.414]",12
0,2.41,Northern California,644094814020,1481966884354,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1177182,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1177182&format=geojson,,,,,reviewed,0,89,nc,1177182,",nc1177182,",",nc,",",nearby-cities,origin,phase-data,",11,0.06396,0.46,97,md,quarry blast,M 2.4 Quarry Blast - Northern California,13,Point,"[-122.3865, 38.8476667, -0.5]",13
0,2.39,"San Francisco Bay area, California",644092630190,1481966879330,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158601&format=geojson,,,,,reviewed,0,88,nc,158601,",nc158601,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.01802,0.21,57,md,earthquake,"M 2.4 - San Francisco Bay area, California",14,Point,"[-121.9831667, 37.8658333, 2.686]",14
0,2.44,"19km N of Mojave, CA",644087328140,1454632516740,,https://earthquake.usgs.gov/earthquakes/eventpage/ci1059296,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci1059296&format=geojson,,,,,reviewed,0,92,ci,1059296,",ci1059296,",",ci,",",origin,phase-data,",0,,0.122,36.4,mc,earthquake,"M 2.4 - 19km N of Mojave, CA",15,Point,"[-118.215, 35.221, 3.981]",15
0,2.82,offshore Northern California,644059560000,1481966825390,,https://earthquake.usgs.gov/earthquakes/eventpage/nc158554,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc158554&format=geojson,,,,,reviewed,0,122,nc,158554,",nc158554,usp00049yh,",",nc,us,",",nearby-cities,origin,phase-data,",18,0.2333,0.06,231,md,earthquake,M 2.8 - offshore Northern California,16,Point,"[-124.5553333, 40.312, 19.95]",16
