,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.77,"31km W of Alberto Oviedo Mota, B.C., MX",202429996630,1454103174220,,https://earthquake.usgs.gov/earthquakes/eventpage/ci153154,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci153154&format=geojson,,,,,reviewed,0,118,ci,153154,",ci153154,",",ci,",",origin,phase-data,",0,0.4793,0.437,231.4,mh,earthquake,"M 2.8 - 31km W of Alberto Oviedo Mota, B.C., MX",0,Point,"[-115.499, 32.209, 13.44]",0
0,2.66,"San Francisco Bay area, California",202424375950,1481785180390,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1029858,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1029858&format=geojson,,,,,reviewed,0,109,nc,1029858,",nc1029858,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",46,0.04595,0.06,35,md,earthquake,"M 2.7 - San Francisco Bay area, California",1,Point,"[-122.1205, 37.7241667, 4.699]",1
0,2.01,offshore Northern California,202423428520,1481785171762,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1029857,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1029857&format=geojson,,,,,reviewed,0,62,nc,1029857,",nc1029857,",",nc,",",nearby-cities,origin,phase-data,",21,0.04685,0.05,106,md,earthquake,M 2.0 - offshore Northern California,2,Point,"[-122.5061667, 37.6775, 10.934]",2
0,2.4,"20km NNW of Desert Center, CA",202423336310,1454102224330,,https://earthquake.usgs.gov/earthquakes/eventpage/ci153153,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci153153&format=geojson,,,,,reviewed,0,89,ci,153153,",ci153153,",",ci,",",origin,phase-data,",0,0.0345,0.296,32.3,mh,quarry blast,"M 2.4 Quarry Blast - 20km NNW of Desert Center, CA",3,Point,"[-115.466, 33.883, 0]",3
0,2.06,Northern California,202409102730,1481785168042,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1029856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1029856&format=geojson,,,,,reviewed,0,65,nc,1029856,",nc1029856,",",nc,",",nearby-cities,origin,phase-data,",28,0.06126,0.07,36,md,earthquake,M 2.1 - Northern California,4,Point,"[-122.8681667, 38.7053333, 5.291]",4
0,2.2,"9km ESE of Hesperia, CA",202406468810,1454104635710,,https://earthquake.usgs.gov/earthquakes/eventpage/ci153151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci153151&format=geojson,,,,,reviewed,0,74,ci,153151,",ci153151,",",ci,",",origin,phase-data,",0,,0.205,70.8,mh,earthquake,"M 2.2 - 9km ESE of Hesperia, CA",5,Point,"[-117.216, 34.38, 5.5]",5
0,3,Central California,202397066870,1481785136647,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1029851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1029851&format=geojson,,,,,reviewed,0,138,nc,1029851,",nc1029851,",",nc,",",nearby-cities,origin,phase-data,",12,0.04054,0.06,75,md,earthquake,M 3.0 - Central California,6,Point,"[-120.518, 35.9653333, 7.463]",6
0,2.07,Central California,202382573110,1481785119102,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1029849,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1029849&format=geojson,,,,,reviewed,0,66,nc,1029849,",nc1029849,",",nc,",",nearby-cities,origin,phase-data,",12,0.04054,0.06,76,md,earthquake,M 2.1 - Central California,7,Point,"[-120.5178333, 35.9653333, 7.463]",7
0,2.73,Northern California,202379503160,1481785115530,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1029848,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1029848&format=geojson,,,,,reviewed,0,115,nc,1029848,",nc1029848,",",nc,",",nearby-cities,origin,phase-data,",19,0.01532,0.07,75,md,earthquake,M 2.7 - Northern California,8,Point,"[-121.5316667, 39.5135, 7.419]",8
0,2.44,Central California,202376967530,1481785110430,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1029847,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1029847&format=geojson,,,,,reviewed,0,92,nc,1029847,",nc1029847,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.03423,0.13,51,md,earthquake,M 2.4 - Central California,9,Point,"[-121.4743333, 36.9096667, 6.55]",9
